average_speed,maximum_speed,minimum_speed,acceleration_rates
31.666666666666668,32.0,31.4,0.3333333333333333
46.422222222222224,57.4,34.2,1.0
59.24666666666666,61.4,55.0,0.26666666666666666
51.9,52.9,50.9,0.0
48.65,49.4,47.9,0.0
32.353846153846156,46.1,18.7,0.0
13.155000000000001,18.3,9.2,0.35
19.45,24.8,14.4,1.0
27.0,27.9,25.7,0.75
23.866666666666664,25.9,22.2,0.0
21.98,22.5,21.2,0.4
16.266666666666666,19.4,13.7,0.0
13.95,14.2,13.7,0.5
15.7,15.7,15.7,0.25
17.0,17.0,17.0,0.25
22.06,25.5,18.7,1.0
27.5,28.7,26.4,1.0
34.15,37.7,30.7,1.0
41.19523809523809,42.9,39.2,0.38095238095238093
38.7,38.7,38.7,0.0
37.2,37.2,37.2,0.0
26.1625,35.3,14.8,0.0
2.7,2.7,2.7,0.0
0.1,0.1,0.1,0.0
0.0,0.0,0.0,0.0
29.007692307692306,52.7,2.5,1.0
52.56666666666667,53.8,50.3,0.3333333333333333
43.4,48.3,38.8,0.0
38.9375,41.4,37.9,0.5
45.4,47.4,43.3,1.0
41.236111111111114,49.6,30.5,0.1388888888888889
24.08,28.7,20.3,0.0
20.0,20.0,20.0,0.0
24.1,26.1,20.9,0.7777777777777778
21.23333333333333,22.9,19.6,0.0
18.080000000000002,18.8,17.7,0.2
20.0,20.0,20.0,0.25
16.5875,20.0,13.1,0.0
9.95,10.9,9.0,0.0
8.55,8.8,8.3,0.5
10.5,10.5,10.5,0.25
11.2,11.2,11.2,0.25
26.3375,39.0,13.1,1.0
40.800000000000004,42.0,39.2,0.6666666666666666
36.36666666666667,38.5,34.2,0.0
33.82000000000001,34.8,33.1,0.6
37.0,37.0,37.0,0.25
40.68421052631578,42.0,38.1,0.5789473684210527
30.371428571428574,38.1,22.5,0.0
21.8,21.8,21.8,0.0
38.233333333333334,53.5,23.5,1.0
55.657142857142865,56.4,55.1,0.42857142857142855
53.45,54.2,52.7,0.0
43.71666666666667,50.3,37.7,0.0
36.2,36.2,36.2,0.0
34.6,34.6,34.6,0.0
32.64,33.5,31.8,0.2
29.5,30.3,28.7,0.0
27.5,27.5,27.5,0.0
26.2,26.2,26.2,0.0
26.0,26.4,25.5,0.42857142857142855
23.366666666666664,24.8,21.8,0.0
21.566666666666666,22.2,21.1,0.6666666666666666
26.200000000000003,28.7,23.8,1.0
28.3,30.0,26.6,0.2
28.1,28.1,28.1,0.25
26.000000000000004,27.7,25.3,0.0
40.15714285714286,50.3,27.7,1.0
45.304761904761904,50.9,42.2,0.23809523809523808
39.0,40.1,37.9,0.0
35.48620689655173,38.5,29.8,0.20689655172413793
27.450000000000003,28.3,26.6,0.0
26.23333333333333,30.1,23.8,0.625
35.766666666666666,38.8,32.4,1.0
39.7,40.0,38.8,0.25
29.728571428571428,37.0,22.9,0.0
22.95,23.5,22.4,0.5
31.8,36.8,26.1,1.0
37.24615384615385,38.5,33.5,0.23076923076923078
29.3,31.6,27.0,0.0
25.475,25.9,25.0,0.25
42.666666666666664,54.6,27.9,1.0
55.88333333333333,56.4,55.1,0.6666666666666666
50.21666666666666,53.8,46.8,0.0
33.48571428571429,44.6,23.1,0.0
22.7,22.7,22.7,0.0
45.03333333333333,61.3,25.7,1.0
65.84666666666666,67.2,62.9,0.3333333333333333
36.04285714285714,60.1,15.9,0.0
15.219999999999999,17.0,14.2,0.6
24.333333333333332,30.1,18.5,1.0
30.700000000000003,31.1,30.3,0.5
26.7,27.7,25.7,0.0
26.1,26.1,26.1,0.25
37.519999999999996,46.6,28.5,1.0
47.0,47.0,47.0,0.5
49.4,49.4,49.4,0.25
52.916666666666664,53.8,50.9,0.8333333333333334
64.82857142857142,68.3,55.1,0.4857142857142857
56.0,59.0,52.7,0.0
50.9,50.9,50.9,0.0
49.0,49.0,49.0,0.0
45.76666666666666,47.9,43.7,0.0
40.599999999999994,41.4,39.8,0.0
38.31666666666667,40.3,37.0,0.5
47.92,53.3,42.5,1.0
61.292682926829265,66.1,54.6,0.4146341463414634
55.0,56.3,53.7,0.0
53.04,53.5,52.2,0.4
32.00769230769231,50.9,14.6,0.0
12.32,13.7,11.6,0.0
26.3125,35.1,15.5,1.0
36.4,36.4,36.4,0.25
41.43333333333334,44.4,38.3,1.0
46.925,49.0,45.1,1.0
50.9,50.9,50.9,0.25
50.31904761904762,53.5,48.3,0.38095238095238093
60.25,63.8,55.0,0.4166666666666667
52.199999999999996,54.4,50.1,0.0
31.977777777777774,47.0,16.4,0.0
6.8,6.8,6.8,0.0
1.9,3.3,0.5,0.0
0.35,0.7,0.0,0.5
4.7,5.7,3.7,1.0
7.2,7.2,7.2,0.25
16.880000000000003,22.7,10.3,1.0
22.833333333333332,23.3,22.5,0.3333333333333333
25.0,25.0,25.0,0.25
22.8375,25.3,20.7,0.125
19.580000000000002,20.3,19.2,0.0
27.257142857142856,34.4,20.7,1.0
36.46666666666666,37.7,35.3,1.0
39.6,39.6,39.6,0.25
42.81666666666667,43.8,40.9,0.75
46.7,47.7,45.7,1.0
48.56666666666666,49.0,47.7,0.3333333333333333
41.825,45.1,39.0,0.0
36.53333333333333,38.5,35.1,0.4444444444444444
41.45,42.4,40.5,1.0
43.98333333333333,44.8,42.4,0.5
26.409999999999997,40.5,11.1,0.0
14.461538461538462,17.0,11.1,0.7692307692307693
13.45,14.4,12.5,0.0
11.9,12.4,11.4,0.5
18.060000000000002,22.4,14.0,1.0
23.0,24.4,22.2,0.8
27.666666666666668,29.4,25.9,1.0
30.5,30.5,30.5,0.25
33.849999999999994,34.8,32.9,1.0
33.5,34.4,32.4,0.0
30.9,30.9,30.9,0.0
29.55,32.4,26.8,0.35
18.575,23.7,14.2,0.0
12.275000000000002,12.9,11.8,0.25
25.32857142857143,35.7,15.0,1.0
36.45,37.0,36.1,0.5
38.7,38.7,38.7,0.25
44.77272727272728,48.7,39.0,0.6363636363636364
45.9,45.9,45.9,0.0
44.6,44.6,44.6,0.0
28.941666666666663,42.9,12.5,0.0
2.0,2.0,2.0,0.0
0.0,0.0,0.0,0.0
2.2,2.2,2.2,0.25
0.2333333333333333,1.2,0.0,0.2916666666666667
3.8,5.1,2.5,1.0
5.3,5.3,5.3,0.25
7.4,7.4,7.4,0.25
7.877777777777778,8.8,5.9,0.3333333333333333
1.8,1.8,1.8,0.0
0.6933333333333334,2.4,0.0,0.4
11.850000000000001,16.6,6.8,1.0
17.025,17.5,16.8,0.25
18.1,18.1,18.1,0.25
16.949999999999996,18.1,15.7,0.125
23.675,27.0,19.8,1.0
26.7,27.2,26.2,0.5
19.725,23.8,16.1,0.0
15.35,15.7,15.0,0.5
21.825,24.8,17.4,1.0
25.3,25.3,25.3,0.25
27.65,28.5,26.8,1.0
33.607692307692304,37.9,29.4,0.8461538461538461
33.65,34.4,32.9,0.0
34.67999999999999,37.2,32.4,0.8
42.6,46.1,39.2,1.0
46.84375,48.1,44.2,0.3125
36.31666666666667,42.2,31.4,0.0
43.291489361702126,49.2,30.5,0.5957446808510638
51.1,51.1,51.1,0.25
53.45,54.0,52.9,1.0
54.6,54.6,54.6,0.25
51.4,54.2,47.2,0.0
45.3,45.3,45.3,0.0
42.666666666666664,44.2,41.1,0.0
38.35,39.2,37.5,0.0
34.5,36.1,32.7,0.0
26.160000000000004,30.7,22.0,0.0
20.9,20.9,20.9,0.0
18.916666666666668,20.0,17.9,0.0
35.845454545454544,49.8,20.5,1.0
50.125,50.7,49.0,0.25
47.0,47.0,47.0,0.0
44.97272727272727,46.3,44.2,0.2727272727272727
26.727272727272727,42.4,11.2,0.0
10.9,10.9,10.9,0.0
28.689999999999998,44.0,13.1,1.0
46.2875,47.2,44.8,0.5
42.9,42.9,42.9,0.0
37.986666666666665,41.6,33.8,0.06666666666666667
37.5,37.5,37.5,0.25
39.41111111111111,40.7,37.5,0.3333333333333333
40.150000000000006,41.1,39.2,1.0
44.7125,46.3,42.5,0.625
31.522222222222222,41.8,23.1,0.0
22.5,22.5,22.5,0.0
34.81666666666666,44.8,24.0,1.0
42.92,45.5,40.1,0.2
44.666666666666664,47.0,42.4,1.0
47.06,48.1,45.0,0.2
32.825,43.1,18.5,0.0
1.2,1.2,1.2,0.0
2.025,5.0,0.3,0.6666666666666666
17.085714285714285,29.6,7.0,1.0
30.3,30.3,30.3,0.5
36.879999999999995,41.8,31.8,1.0
42.699999999999996,43.5,41.1,0.4
34.150000000000006,38.1,30.5,0.0
31.6,33.5,30.0,0.8
35.7,35.7,35.7,0.25
35.38571428571429,36.8,33.8,0.2857142857142857
42.36,48.5,36.6,1.0
47.85714285714287,49.4,47.0,0.35714285714285715
28.416666666666668,44.8,11.1,0.0
0.5,0.5,0.5,0.0
0.15,1.8,0.0,0.14285714285714285
31.322222222222226,53.1,5.7,1.0
50.33076923076923,53.8,45.5,0.07692307692307693
42.65,43.5,41.8,0.0
42.620000000000005,45.0,41.2,0.6
50.36666666666667,53.5,47.5,1.0
57.13529411764706,58.8,54.8,0.5294117647058824
51.31666666666666,53.8,48.5,0.0
46.6,46.6,46.6,0.0
42.53333333333334,45.1,40.5,0.0
42.2,42.2,42.2,0.25
41.800000000000004,42.9,40.7,0.5
43.3,43.3,43.3,0.25
43.55714285714286,45.1,41.1,0.2857142857142857
34.14,39.0,30.0,0.0
29.4,29.8,29.0,0.5
33.2,34.4,32.0,1.0
34.03333333333333,35.0,32.9,0.3333333333333333
29.266666666666666,31.1,27.5,0.0
27.35,27.7,27.0,0.5
38.400000000000006,47.7,29.6,1.0
40.69615384615384,48.1,34.0,0.07692307692307693
37.2,37.2,37.2,0.25
37.975,38.5,37.0,0.25
26.1,35.3,18.1,0.0
17.7,17.7,17.7,0.0
29.96666666666667,38.7,19.4,1.0
37.371428571428574,39.6,34.4,0.2857142857142857
28.185714285714283,32.9,23.8,0.0
22.125,23.3,20.9,0.0
20.0,20.0,20.0,0.0
17.0,18.7,15.1,0.0
15.1,15.1,15.1,0.0
9.8,9.8,9.8,0.0
2.2,2.2,2.2,0.0
0.13333333333333333,0.7,0.0,0.3333333333333333
16.740000000000002,32.0,3.5,1.0
32.36666666666667,34.0,30.3,0.3333333333333333
38.339999999999996,44.2,32.4,1.0
46.26666666666667,47.5,45.0,1.0
49.4,49.4,49.4,0.25
52.36666666666667,53.8,50.9,1.0
56.225,57.2,55.1,0.375
51.912499999999994,54.6,48.3,0.0
46.4,46.4,46.4,0.0
49.673076923076934,53.3,44.0,0.6153846153846154
45.379999999999995,50.5,40.5,0.0
40.05,41.6,39.2,0.5
45.93333333333334,47.9,43.8,1.0
49.31,49.8,48.3,0.4
31.04,46.4,19.4,0.0
18.233333333333334,18.5,17.9,0.3333333333333333
26.0,32.0,20.0,1.0
35.042857142857144,37.2,33.3,1.0
38.8,38.8,38.8,0.25
41.56666666666666,44.6,39.2,1.0
50.6,54.4,46.8,1.0
56.46,57.7,55.0,0.3
51.77142857142858,54.2,49.0,0.0
45.166666666666664,47.2,43.3,0.0
38.64,42.2,35.3,0.0
26.96,33.1,22.0,0.0
29.700000000000003,34.6,23.5,1.0
32.817241379310346,37.0,28.5,0.27586206896551724
39.16666666666667,46.4,31.6,1.0
49.64,52.0,47.0,0.5
48.7,48.7,48.7,0.0
40.55333333333333,47.0,36.8,0.26666666666666666
43.5,43.5,43.5,0.25
43.625,44.6,42.2,0.25
36.449999999999996,40.3,32.5,0.0
30.4875,31.2,30.0,0.25
32.7,32.7,32.7,0.25
31.237500000000004,32.7,28.3,0.0
17.175,26.6,7.7,0.0
6.8,6.8,6.8,0.0
12.974999999999998,16.8,8.7,1.0
17.1,17.2,17.0,0.5
14.6,15.5,13.7,0.0
11.75,12.4,11.1,0.0
9.2,9.2,9.2,0.0
2.5,2.5,2.5,0.0
16.2,23.1,8.7,1.0
24.0,24.0,24.0,0.25
26.05,26.8,25.3,1.0
27.200000000000003,27.7,25.9,0.3333333333333333
21.84,24.6,19.0,0.0
17.25,17.9,16.6,0.0
11.7,13.3,10.1,0.0
2.2,2.2,2.2,0.0
1.4714285714285715,2.5,0.5,0.5714285714285714
0.1,0.1,0.1,0.0
0.4692307692307693,2.0,0.0,0.5384615384615384
17.53,28.5,3.1,1.0
29.140000000000004,29.8,27.9,0.4
21.48,26.6,16.6,0.0
15.8,15.9,15.7,0.5
19.900000000000002,22.2,17.5,1.0
22.8,23.1,22.5,0.5
20.25,21.1,19.4,0.0
16.333333333333332,18.3,15.0,0.16666666666666666
37.775,56.3,16.8,1.0
58.99000000000001,60.0,57.7,0.4
37.988888888888894,55.7,18.8,0.0
1.8,1.8,1.8,0.0
1.2,1.2,1.2,0.0
26.825,48.3,4.6,1.0
50.1,50.1,50.1,0.25
52.0,52.0,52.0,0.25
53.5,53.5,53.5,0.25
62.33513513513514,66.6,54.8,0.40540540540540543
35.55384615384616,55.5,14.4,0.0
7.0,7.0,7.0,0.0
4.4,4.4,4.4,0.0
0.9166666666666666,3.1,0.0,0.4166666666666667
37.621428571428574,65.0,5.5,1.0
64.20806451612903,68.1,56.3,0.46774193548387094
39.054545454545455,58.5,17.4,0.0
6.2,6.2,6.2,0.0
1.2,1.2,1.2,0.0
0.19,1.8,0.0,0.2
29.761538461538457,47.9,4.6,1.0
51.125,53.5,49.4,0.875
60.022222222222226,61.6,55.3,0.6666666666666666
41.0625,57.7,21.6,0.0
6.8,6.8,6.8,0.0
1.1,1.1,1.1,0.0
0.045454545454545456,0.3,0.0,0.21212121212121213
29.730769230769234,58.1,2.2,1.0
64.13846153846154,67.2,59.8,0.6153846153846154
58.8,58.8,58.8,0.0
55.96666666666667,57.0,55.0,0.0
53.025000000000006,53.7,52.4,0.5
61.27058823529411,63.1,55.5,0.5882352941176471
56.7,58.1,55.3,0.0
53.02,53.8,52.4,0.4
61.45652173913044,66.3,54.6,0.30434782608695654
52.55,53.7,51.4,0.0
49.8,49.8,49.8,0.0
41.550000000000004,47.2,36.2,0.0
37.13333333333333,38.3,36.1,0.6666666666666666
49.285714285714285,58.7,40.1,1.0
65.4,67.4,61.1,0.5555555555555556
43.81666666666667,61.4,21.4,0.0
6.8,6.8,6.8,0.0
3.0,4.4,1.6,0.0
0.03953488372093023,0.3,0.0,0.18604651162790697
24.06153846153846,39.6,4.2,1.0
40.56666666666666,40.9,40.3,0.6666666666666666
33.4,37.5,29.4,0.0
29.15,29.8,28.5,0.5
33.55,34.6,32.5,1.0
37.400000000000006,39.4,35.7,1.0
41.1,41.1,41.1,0.25
48.35,52.0,42.7,0.9
33.199999999999996,48.5,16.6,0.0
5.1,5.1,5.1,0.0
1.8,1.8,1.8,0.0
2.766666666666667,3.7,2.2,0.6666666666666666
0.3,0.3,0.3,0.0
0.35,0.7,0.0,0.5
27.64545454545454,48.3,5.7,1.0
49.21428571428572,49.6,48.1,0.14285714285714285
42.300000000000004,45.1,39.6,0.0
45.27727272727273,53.1,38.5,0.7727272727272727
55.5,55.5,55.5,0.25
56.25,57.0,55.0,0.3333333333333333
52.075,54.0,49.8,0.0
33.8875,47.2,18.3,0.0
0.3,0.3,0.3,0.0
0.003529411764705883,0.1,0.0,0.03529411764705882
16.137500000000003,27.5,2.5,1.0
29.8,30.9,28.7,1.0
35.86666666666667,37.9,33.8,1.0
40.23333333333333,41.6,39.0,1.0
43.7,43.7,43.7,0.25
47.63,51.4,44.8,0.55
38.46666666666667,47.4,29.4,0.0
28.7,28.7,28.7,0.0
32.333333333333336,34.0,30.5,1.0
36.233333333333334,37.7,34.8,1.0
42.975,45.9,39.8,1.0
46.71176470588235,47.5,44.4,0.29411764705882354
33.5,42.5,24.2,0.0
23.85,24.2,23.5,0.5
36.488888888888894,46.6,26.4,1.0
46.55,46.8,46.3,0.5
30.889999999999997,44.6,15.3,0.0
2.5,2.5,2.5,0.0
0.39999999999999997,1.2,0.0,0.3333333333333333
19.38888888888889,33.5,2.5,1.0
33.75,33.8,33.7,0.5
38.166666666666664,40.7,35.5,1.0
40.18,41.6,38.5,0.2
36.8,36.8,36.8,0.0
35.5,36.4,35.0,0.5
38.5,38.5,38.5,0.25
40.0,40.0,40.0,0.25
42.0,42.0,42.0,0.25
44.785,47.4,42.5,0.4
42.699999999999996,45.1,40.5,0.0
38.339999999999996,39.2,36.6,0.0
25.766666666666666,35.0,15.0,0.0
1.1,1.1,1.1,0.0
0.1136986301369863,1.6,0.0,0.273972602739726
12.157142857142857,20.1,2.9,1.0
20.5,20.5,20.5,0.25
21.74285714285714,22.7,20.7,0.7142857142857143
29.814285714285713,36.6,24.0,1.0
36.1,37.4,35.3,0.2857142857142857
38.85,40.0,37.7,1.0
39.63125,42.0,36.8,0.3125
41.55,42.4,40.7,1.0
43.3,43.3,43.3,0.25
47.63333333333333,50.1,45.1,1.0
47.199999999999996,50.7,41.6,0.08333333333333333
31.083333333333332,39.4,22.4,0.0
22.1,22.4,21.8,0.5
32.075,39.0,24.2,1.0
39.03333333333333,40.5,36.1,0.2222222222222222
34.2,34.2,34.2,0.0
33.4,33.5,33.3,0.5
35.5,35.5,35.5,0.25
36.222222222222214,37.0,35.3,0.3333333333333333
42.974999999999994,46.3,39.4,1.0
46.43333333333334,46.8,45.9,0.3333333333333333
43.3,44.2,42.4,0.0
47.3875,54.4,40.5,0.875
58.499999999999986,63.8,54.6,0.38461538461538464
53.5,53.5,53.5,0.0
36.775,51.4,18.7,0.0
7.0,7.0,7.0,0.0
2.25,3.3,1.2,0.0
0.04239130434782609,0.3,0.0,0.22826086956521738
9.575,14.8,3.1,1.0
14.1,14.6,13.7,0.4
17.1,18.1,16.1,1.0
18.880000000000003,20.1,17.9,0.8
22.366666666666664,23.5,21.2,1.0
37.38333333333333,47.5,25.5,1.0
50.5,51.3,48.8,0.42857142857142855
34.25833333333333,48.1,19.0,0.0
18.1,18.1,18.1,0.0
22.633333333333336,25.0,20.0,1.0
24.212500000000002,25.7,21.8,0.125
19.775,20.7,19.0,0.25
27.433333333333334,33.1,20.9,1.0
33.26666666666667,33.7,32.4,0.3333333333333333
26.22,30.7,21.8,0.0
20.099999999999998,20.7,19.8,0.0
20.7,20.7,20.7,0.25
34.3,44.8,22.5,1.0
48.73333333333334,50.7,45.5,0.6666666666666666
31.46,47.7,13.5,0.0
0.9,0.9,0.9,0.0
0.07954545454545454,1.6,0.0,0.20454545454545456
16.057142857142857,25.7,4.8,1.0
26.919999999999998,27.2,26.4,0.6
34.5,39.8,28.8,1.0
38.8625,40.3,35.7,0.125
23.3625,34.2,10.9,0.0
1.8,1.8,1.8,0.0
0.14736842105263157,2.5,0.0,0.3026315789473684
10.025,14.4,5.1,1.0
14.55,14.8,14.2,0.5
24.71666666666667,31.8,16.2,1.0
33.82,35.3,31.2,0.4666666666666667
22.58333333333333,32.0,12.7,0.0
2.5,2.5,2.5,0.0
1.1583333333333332,3.8,0.1,0.3333333333333333
14.142857142857142,22.0,5.9,1.0
22.225,22.7,22.0,0.5
27.933333333333334,30.5,25.0,1.0
28.75,30.3,27.7,0.16666666666666666
32.73333333333333,34.6,30.7,1.0
33.36666666666667,34.4,32.2,0.0
27.225,30.3,24.4,0.0
23.514285714285712,24.4,21.6,0.2857142857142857
15.416666666666666,20.1,10.0,0.0
0.5,0.5,0.5,0.0
0.09999999999999999,0.9,0.0,0.21052631578947367
15.277777777777779,26.6,3.1,1.0
27.1,27.2,27.0,1.0
33.559999999999995,38.1,28.7,1.0
39.45555555555555,40.9,38.8,0.5555555555555556
43.75,44.8,42.7,1.0
44.54,45.5,43.1,0.2
27.54,41.4,12.0,0.0
0.5,0.5,0.5,0.0
0.459375,2.5,0.0,0.34375
20.150000000000002,29.4,6.6,1.0
30.3,30.3,30.3,0.25
36.625,39.6,32.9,1.0
41.9357142857143,45.0,37.2,0.42857142857142855
26.01111111111111,35.3,14.6,0.0
2.4,2.4,2.4,0.0
0.1,0.1,0.1,0.0
0.4,1.6,0.0,0.25
8.766666666666667,11.8,5.3,1.0
8.389999999999999,12.5,4.6,0.1
15.083333333333334,20.9,7.0,1.0
22.0,22.0,22.0,0.25
23.950000000000003,24.6,23.3,1.0
23.11428571428571,24.4,21.2,0.0
20.1,20.1,20.1,0.0
18.8,18.8,18.8,0.0
17.833333333333332,19.8,16.8,0.5555555555555556
21.1,21.1,21.1,0.25
22.45,22.7,22.2,1.0
24.75,25.5,24.0,1.0
24.063636363636363,26.6,20.9,0.09090909090909091
18.549999999999997,19.4,17.7,0.0
16.3,18.1,15.3,0.42857142857142855
19.4,19.4,19.4,0.25
19.42,20.3,18.3,0.2
14.5,16.1,12.9,0.0
2.0,2.0,2.0,0.0
0.24473684210526317,1.8,0.0,0.3157894736842105
4.2,4.2,4.2,0.25
7.814285714285715,10.7,5.5,1.0
15.249999999999998,17.9,12.5,1.0
19.0,19.0,19.0,0.25
20.9,20.9,20.9,0.25
21.099999999999998,21.4,20.7,0.3333333333333333
19.2,19.2,19.2,0.0
17.54,19.2,13.7,0.1
11.8,11.8,11.8,0.0
1.8,1.8,1.8,0.0
0.05166666666666666,0.7,0.0,0.18333333333333332
11.9,19.4,2.2,1.0
19.8,19.8,19.8,0.25
20.9,20.9,20.9,0.25
22.2,22.2,22.2,0.25
23.1,23.1,23.1,0.25
24.4,24.4,24.4,0.25
23.311111111111114,24.4,22.7,0.3333333333333333
26.549999999999997,27.4,25.7,1.0
28.7,28.7,28.7,0.25
30.5,30.5,30.5,0.25
33.300000000000004,34.2,31.8,0.875
37.400000000000006,38.7,36.1,1.0
36.526666666666664,40.1,31.1,0.2
19.58,28.1,12.0,0.0
11.25,11.6,10.9,0.5
23.128571428571426,31.2,13.5,1.0
32.15,32.5,31.8,1.0
36.06666666666667,37.9,34.2,1.0
37.30555555555555,38.7,34.8,0.2777777777777778
24.483333333333334,32.9,14.8,0.0
1.2,1.2,1.2,0.0
0.0038461538461538464,0.1,0.0,0.038461538461538464
8.58,14.6,2.5,1.0
16.085714285714285,17.2,15.7,0.5714285714285714
23.099999999999998,26.8,19.2,1.0
27.875,29.2,27.4,0.75
39.220000000000006,45.5,31.8,1.0
46.57692307692308,50.3,41.1,0.38461538461538464
39.4,39.4,39.4,0.0
36.48461538461538,38.1,35.7,0.3076923076923077
27.74,33.7,20.9,0.0
20.9,20.9,20.9,0.0
13.35,14.2,12.5,0.0
13.05,13.7,12.4,0.5
25.857142857142858,35.3,16.1,1.0
35.15,35.9,32.9,0.4
23.5875,31.4,13.8,0.0
0.9,0.9,0.9,0.0
0.4755555555555555,6.1,0.0,0.37777777777777777
27.192857142857147,43.1,8.1,1.0
40.0,42.7,37.0,0.0
29.875000000000004,34.6,25.7,0.0
25.05,25.5,24.6,0.5
33.42,37.5,28.5,1.0
36.525,37.5,35.0,0.0
25.25,32.9,16.2,0.0
2.5,2.5,2.5,0.0
0.09629629629629631,2.0,0.0,0.08641975308641975
14.583333333333334,21.6,5.5,1.0
23.474999999999998,24.8,22.5,1.0
30.420000000000005,35.3,26.2,1.0
33.28095238095238,36.1,30.1,0.2857142857142857
35.5,35.5,35.5,0.25
38.45555555555555,39.8,36.1,0.7777777777777778
36.6,37.5,35.7,0.0
35.24,36.6,34.6,0.6
44.349999999999994,49.8,39.0,1.0
47.44545454545453,50.5,45.0,0.09090909090909091
40.49999999999999,42.9,38.3,0.0
39.1,40.3,37.2,0.25
41.05,42.0,40.1,1.0
42.3013698630137,46.1,35.7,0.2876712328767123
26.639999999999997,34.0,17.0,0.0
0.7,0.7,0.7,0.0
0.071875,1.8,0.0,0.15625
15.757142857142854,23.1,5.1,1.0
25.139999999999997,26.4,24.2,1.0
38.63333333333333,47.2,28.8,1.0
48.1,48.1,48.1,0.25
53.36666666666667,56.1,50.5,1.0
57.425,58.3,55.0,0.25
53.3,53.3,53.3,0.0
45.62857142857143,51.3,40.3,0.0
33.75833333333333,38.8,30.3,0.0
37.260000000000005,42.5,32.0,1.0
43.288888888888884,45.3,39.4,0.2777777777777778
42.4,42.4,42.4,0.25
45.42,46.4,43.8,0.5
47.4,47.4,47.4,0.25
51.62499999999999,53.7,48.7,0.5833333333333334
40.714285714285715,49.4,33.3,0.0
32.885714285714286,35.1,31.8,0.7142857142857143
44.54285714285714,52.0,37.0,1.0
52.56666666666666,53.5,50.3,0.2222222222222222
33.65,48.5,18.7,0.0
19.3,20.0,18.5,0.6666666666666666
29.5,38.1,21.4,1.0
39.09,42.5,32.7,0.2
30.9,30.9,30.9,0.0
29.95,30.3,29.6,0.5
32.2,32.2,32.2,0.25
32.666666666666664,33.1,32.0,0.3333333333333333
21.65,30.3,12.9,0.0
12.35,12.7,12.0,0.5
25.883333333333336,35.5,15.5,1.0
36.6,36.6,36.6,0.25
45.15,52.7,38.3,1.0
52.475,53.3,51.1,0.25
47.9,48.8,47.0,0.0
45.44,45.9,44.2,0.0
37.699999999999996,42.4,33.1,0.0
30.925000000000004,32.2,29.4,0.0
20.62857142857143,27.9,12.0,0.0
2.7,2.7,2.7,0.0
0.33999999999999997,1.4,0.0,0.2
13.12,21.4,2.9,1.0
21.880000000000003,22.2,21.4,0.4
36.9375,51.4,22.7,1.0
53.02,54.2,52.4,1.0
56.642857142857146,57.9,55.1,0.5714285714285714
36.03333333333333,52.9,21.1,0.0
20.7,20.7,20.7,0.0
39.12222222222223,53.3,22.5,1.0
51.85999999999999,53.3,49.8,0.0
45.699999999999996,47.9,43.5,0.0
41.55,42.5,40.7,0.16666666666666666
47.839999999999996,52.5,43.3,1.0
54.2,54.2,54.2,0.25
50.567857142857136,54.4,44.6,0.21428571428571427
32.7625,42.0,26.1,0.0
24.0,25.1,22.9,0.0
17.660000000000004,21.4,13.7,0.0
12.65,12.9,12.4,0.5
26.3,39.2,15.3,1.0
40.7,40.7,40.7,0.25
45.9,48.7,43.1,1.0
50.95,51.8,50.1,1.0
54.95,56.1,53.8,1.0
56.56666666666667,57.5,55.0,0.16666666666666666
52.9,53.8,52.0,0.0
48.75,49.8,47.7,0.0
46.3,46.3,46.3,0.0
39.63333333333333,42.9,36.8,0.0
35.65,36.6,35.1,0.3333333333333333
41.1,42.9,39.2,1.0
46.04583333333333,51.4,36.1,0.3958333333333333
23.559999999999995,34.4,10.7,0.0
2.2,2.2,2.2,0.0
0.1825,2.7,0.0,0.125
4.8,4.8,4.8,0.25
8.38,10.7,6.1,1.0
14.100000000000001,15.3,12.9,1.0
18.116666666666664,19.6,16.4,0.8333333333333334
30.937499999999996,40.0,22.4,1.0
41.57000000000001,42.7,39.8,0.3
30.22,37.5,23.7,0.0
38.525,48.1,25.0,1.0
48.833333333333336,49.2,48.3,0.3333333333333333
45.05,46.1,44.0,0.0
40.81111111111111,42.5,38.1,0.2222222222222222
28.6625,35.9,22.4,0.0
22.55,23.1,22.0,0.5
25.9,26.8,25.0,1.0
32.138888888888886,37.0,27.4,0.7777777777777778
39.85,40.7,39.0,1.0
41.03333333333333,41.4,40.5,0.3333333333333333
33.059999999999995,38.8,28.1,0.0
27.160000000000004,27.7,26.8,0.4
18.32,24.2,13.5,0.0
13.5,13.5,13.5,0.0
15.5,15.5,15.5,0.25
17.366666666666667,18.1,16.8,1.0
31.28333333333333,41.1,20.5,1.0
40.275,41.8,38.3,0.25
21.91111111111111,35.7,9.8,0.0
8.7,8.7,8.7,0.0
14.266666666666666,17.0,11.2,1.0
16.016666666666666,17.7,15.1,0.16666666666666666
26.650000000000002,35.1,17.5,1.0
35.9,36.4,35.0,0.5
26.45,32.7,21.2,0.0
21.1,21.1,21.1,0.0
35.46666666666667,48.8,22.7,1.0
50.56,50.9,50.0,0.4
29.193333333333328,47.7,14.0,0.0
2.2,2.2,2.2,0.0
0.11666666666666667,1.8,0.0,0.23333333333333334
3.8,3.8,3.8,0.25
7.883333333333333,9.6,5.3,0.8333333333333334
0.9,0.9,0.9,0.0
0.14545454545454548,0.9,0.0,0.0
